id,predicted_prices
1862400132,320543.8659530985
5361700020,396450.79243036674
7237450110,484410.2372468813
4014400190,484532.7603064379
2587910180,286511.1506220207
8651611130,958762.5144392705
3123800080,417898.72390626953
3221059036,654168.4110263904
626059276,581666.9576558328
9828201920,371268.23695179675
8820901792,952477.7354668996
6608500290,412925.0900555433
1623300160,371031.1924462435
4139480200,1755427.5035675971
9523100712,485032.7788997995
7197350050,518108.8894576806
7855600820,770130.9125970103
1843100540,368387.6668314745
5083000375,267940.43282356986
2771604120,1073762.8779269503
5694500497,445974.6355752686
3826000560,249013.71829085753
4389200796,1132937.261392034
1760650670,252823.10366015992
9422400035,498304.6139457374
8563050350,580886.1045309707
7135520300,1191626.0276762156
191100235,574109.7038594064
1725800280,509609.1433509381
3332000195,254214.36209524836
4331400090,270915.70137782843
3145600045,720817.2484998972
7853370100,754029.5497814292
3278605590,500026.5892155434
2781320100,347510.41205954493
7851990120,1484892.7232184508
1773100922,480260.9439673194
7853340860,468914.7481065195
4139400060,1010099.2078477851
1239400570,874694.0743534956
1081200350,358179.1358522435
4038700730,613139.1814176415
2023059052,237158.3184555998
7227801580,253496.9435955225
1423089162,320465.4411036987
7197300105,494279.93874756864
6403510130,458565.35947270214
2570300090,387892.6506715521
5255710160,499235.1696527874
2767602720,429325.52082272957
662310620,438006.95147301996
8946700140,560181.6012003619
2459500310,305618.99417836085
2767604253,379700.10048595356
7812801115,313876.9579337499
2141200030,653228.8114631444
6905200215,667447.9785783187
3388110230,370580.906148825
2806300065,1891235.4319494865
8562770080,540921.0951730409
9474700020,255207.29940116932
8914100170,693107.6829599225
7300700050,280073.89100712916
293720140,414373.9310889681
6392002635,515105.7288868427
8691430330,1148823.1750168996
829000160,495316.9718138295
587550010,686082.8833500672
2470200020,811895.2414587414
3296900280,482532.7916067053
993000327,430800.2151598378
952004725,291178.65955330065
686800065,777277.6998355091
2121000300,538983.3278543924
2024059052,1105619.5768182932
8691370330,695851.6461780646
3307700150,397313.04167662206
6669100070,1352572.863828938
1024039001,683693.2939309219
6664500090,779014.461533489
3629920030,364540.5097023631
3630120480,598162.7997008748
5469501530,683327.301983328
1525200060,696311.7995214993
2423029009,579642.8595892655
1788800610,128351.81188681025
7334501410,328792.7403732481
5137300130,366328.9170394137
7694200380,405370.40755953063
7502700060,477771.63302842824
8155830060,299787.4963659949
4046710050,432735.90777086886
5700000275,760138.1208570225
621069057,465933.49873587996
1653500070,836821.6358024433
9578060230,534292.0010680286
9528104345,346104.41841193277
6679000960,378888.5417383571
3574801790,397695.3099652201
7549801140,295297.8956035938
2946003580,277057.38587452
2624049115,501371.3694035835
2426059076,581991.7507270034
3126049052,462041.58173581254
7896300150,406623.22362335783
3361401210,206937.1368586623
2144800615,356614.74178082764
984100340,309675.529494619
2523039278,286748.55259924696
5415350770,576552.8525018173
6067910130,669205.5203206182
9528102865,675128.9591734683
226039282,560620.9099748175
6649900301,651915.0758286545
7524950710,488674.1828406847
1241500351,707306.1021386276
9269200340,442864.44689367386
6206100130,658110.4120711501
2422049104,161664.4954026366
5153900150,192426.9058101608
3826500020,297904.3567576805
1023059511,481955.6587624112
4060000440,275599.4669013495
1954430190,489855.1841129261
7853240040,851792.1331698642
9158100090,541235.3248617325
6140600049,399820.34123843024
1720069075,611022.2154912755
3738900105,249735.96443439153
1972200698,472613.6749594088
7763400035,253096.73050874498
7504001440,600099.9466308857
3423600060,624607.4305158546
984200690,341372.38425685855
2769602475,483042.56216329127
6072800205,1165602.92078893
2619950740,514792.8423444504
8151600973,514151.82020359865
8143100350,393826.8004460743
2223059099,288573.746094056
7533800325,806946.6096475685
2788400315,281658.7610688159
2744600040,397688.6051296786
6819100020,1351582.0048594205
8133300050,241672.57069510594
3295750550,277727.6181876086
2919200440,453253.76809998334
5127001320,291123.4896239223
6119700030,704428.8689713953
2767603608,409811.7409846953
1995200200,388884.1218970996
3977630130,246042.9440961212
2222059099,249305.11246538165
6837700170,391045.1252331202
7010700292,395837.70813870034
8945200860,170044.706231776
2270000070,302269.67584006826
7203140270,435234.5462764704
6204420180,376951.5579709168
255450380,450503.57078718796
5072400100,521589.6852418409
2025069037,732674.623748913
524059241,805687.966669056
3834500195,614471.8831085453
327000050,1002815.9266727726
3256400060,318535.3790365768
7312900060,295858.9465854678
8732040820,308438.75301310944
3797310230,332201.763749586
3644100073,276248.9708115772
820000012,542483.1879137668
1624049087,694445.0756082237
1370802600,985463.8161261161
3448700070,360515.43949172983
3290800215,376691.6819129756
2801910100,724655.2129777448
4319200620,412868.424127001
1923000150,748661.1050890939
9268200600,304556.9113112912
1005000062,328100.73504308035
5210200410,797479.901350686
6117500025,582612.5144890508
3279000460,212443.2857846841
3905040780,522214.7719093275
8562790080,807479.6570463713
3723800414,590918.2593368441
7504100110,797125.685743553
1924079090,559952.0793303857
7199330010,407836.6324712296
1788300010,157635.95882117434
3505100297,445286.5370258014
4137040250,420490.57411005755
3262300818,917001.7934742386
1310900610,354088.45273269893
3449900030,431410.61467668205
3902100150,543764.4159368239
9194102188,808982.1240207059
8079040320,377310.1540590497
984220370,313630.43373906857
7956200220,146894.08429364517
8121100600,459030.36264501116
2223089048,356953.4184433199
7227501170,217312.23019745652
11501330,997802.2315097566
7229900285,352377.936602752
9276200569,655293.8441397874
1321039076,148573.25499011777
11520640,801465.7281827267
1025079086,281587.3944985181
8685500020,422038.4194945098
2011000020,318585.49169614504
1560920040,608946.025462362
8731981410,349357.6670949411
8857640860,499048.59108897345
3629000080,250785.7462023674
3210700380,697685.3334818146
4307330120,339908.5902085173
6843300090,599550.1249831468
6672920150,341946.68134139606
3630200430,635842.0136627513
5015001680,505627.3968599636
7148000315,300605.85563171696
7806500290,533811.2642493012
925059137,884785.291367806
9828702339,488398.39758504846
8604900017,524251.98776964063
321100260,600932.5812465133
2472920140,498533.60544843134
7214700580,535104.8846011376
726049232,439337.6620325463
2881700231,304737.9883526049
2461900175,378311.60049636674
1773100541,468675.6743805686
9307300100,442468.38531917275
8127700390,975931.7521131041
9267200226,517484.25309934025
524059148,1390189.2500596375
8945100050,176294.0359697472
179000100,236967.08612802922
3342101785,502421.3326764583
2026049067,518519.90684832085
6700390150,248228.94303057302
2726049071,256653.06381695467
8691440330,1262440.8142518213
1795920440,572827.9248112843
1313300340,599411.4222830554
5205000160,363861.19470839953
8567450220,583334.7515275886
6300500505,315661.9745264997
2141300620,717772.7677257486
7866000158,446606.844271404
7625700935,928111.5360285867
7853250160,600855.9682314154
3260000300,674472.8600881437
2425049063,2111699.374967088
9560700055,639152.7363942254
1233100366,440494.6707928692
3625059152,3117160.542058014
191100435,724429.0711820003
3734900110,224217.39645811854
7237301210,266374.56086870714
2978800120,504507.7559405122
3205100010,309711.56555093365
3630180450,741700.2341778368
9346920070,654023.1232854024
9485920120,344427.80223703664
7831800495,487069.8548476022
3992700775,430414.63808493636
3342700491,581704.5252399247
7202350060,419700.2232194737
5029450110,217298.90414809232
6641020160,463260.8744257196
9828701690,450481.27639658336
1721801161,290296.13233188214
9412900055,566047.6489615039
5006000035,254887.05859728556
3241600150,403173.1709728432
2624039133,541225.8813572803
2826049160,389031.6522873494
3558900430,641032.0495739357
6021501685,397951.3869641122
1559900080,373423.07070340944
3885808035,495913.33489655104
9530101290,600809.5504993004
5566100205,488816.40708470735
4330600360,244901.1099418548
1959701890,770066.8964572727
7436300180,735975.766583154
9406570290,479212.0957819097
3425079088,707611.846282351
522079027,412206.50482336956
7504200250,504943.0212901701
4141010050,871039.728906064
8722101100,700454.9454479472
7923300115,480507.09354734275
9455200570,547620.6716683548
2767700022,417165.49257408606
2023700040,489875.56599859265
3882320010,582909.2993143683
2872900280,593347.2894332083
2194100050,641352.5735318245
6151800080,382299.50317744154
9406590010,531452.0220920886
7300400670,408042.1689407685
5569620410,778040.1498633161
2843200070,296142.0159046706
4337600280,336975.97920418956
7454001405,228789.03693994615
4151800420,317757.584097859
7922710450,673215.8963457198
1223039173,443762.0165268294
923049110,231512.66668739158
1446404015,223261.4933032792
2425049066,842973.4679694058
1931300035,704208.5357333765
3324079089,1162104.2127931644
1509500080,403177.3570285831
1982201255,291773.8343518595
6071900070,642784.5239934555
461003835,769225.1599271385
7639900025,1359167.1071187882
7697920060,278021.233020922
3629700030,516395.805717579
9558010230,362730.1982284129
8127700720,820988.0826805633
3959400135,435502.2675914619
7889100020,334442.82170487
6071300180,606421.9073924058
2141320230,689542.9606431046
1498300875,478838.5717589376
3751600146,267008.3024615869
1598600320,276153.72908360837
567000672,401753.6481986813
7889600285,330487.17425757076
8682310460,461032.4308335323
1853081250,767013.0379466291
9520900210,566844.8900367254
5101400838,522116.3165825246
5605000590,972978.1288735953
2730000270,219617.72627421364
1924069058,1024424.2275311933
3715500220,423091.8809458064
797000258,421453.23063041543
1338800365,1516214.7612899337
1524039043,465385.6318450182
3625059166,466906.60412699415
9253900271,2610235.175679507
6134500070,569579.6221678482
6421100342,762857.2245129978
3352400330,412209.38099626376
4315700390,365243.38658397587
7418000020,288773.4007671598
9297300750,502547.49787109916
9178600560,473378.6252761544
9828200187,310494.19667175104
745530180,921747.3197491557
6681500205,450916.00438403175
161000120,737398.5373870531
4027701182,380120.9156125433
4025300360,308473.5434478926
647100096,424454.0012783254
5104520150,537821.1529573157
1158700135,627834.298816095
3758900220,1317611.529089776
6613000930,2856556.3989332924
2887701420,387773.2843248086
3869900136,516389.98068568367
2800031,278775.5849431564
1561900180,416592.735611962
9320200050,1042288.0660527573
6206100030,435507.8441778735
191100250,446487.17235456675
9266700845,275224.3206042
3625059109,1074023.4548233408
1725079025,483433.6873174807
5727000010,281958.7216474809
6815100085,661158.5903850186
6192400400,803417.8958757052
9195700380,367473.3349012392
8929000270,464276.88042993454
2412100025,370169.8912549827
4046500160,539390.2740599682
8651511250,491389.147286209
2296500136,770144.457575712
9268200658,285019.8258070447
2770601677,500913.8902620873
5467910140,381707.5814576542
2968801366,320843.9117213181
6123000225,301383.9336994613
6300000368,292192.39600752515
3223059303,489038.3769726184
3731800055,397499.4199098786
2422000067,351137.24186526163
6706600090,516500.84264740045
2966800010,333638.27041815827
3523069060,340207.17673844384
3876200070,455010.4728896321
9500900430,316042.04486476956
7199310290,442302.87049709016
7853420110,710936.9893180325
3904990570,477959.8201567527
2754700170,431092.06759404676
7123400045,224132.2369157321
4083800555,351880.9212129214
1820069019,358670.3906697706
1389600080,355315.253996329
2023049218,177450.2854163199
1246700251,824861.3949894625
822069066,362736.7285492754
7202330190,393718.6538145139
2767705010,625782.9731593909
1523069151,383454.00625080324
7628700050,809668.380015014
8078520280,339292.009828268
952005000,631578.5250713252
814000020,299233.02597040846
1773100561,428348.95013512473
7229800066,343957.6246710559
1545802100,313124.7751824988
4366700140,215419.60185727885
263000164,333446.8485851624
7683800212,196528.97362564292
4365200895,394831.26357471885
9408300310,606049.5341823779
5152600090,293408.97387114883
2856100250,546765.965854665
5637500250,347850.339587437
2787460720,199776.2082086656
4003000285,693056.526559363
1685200020,310300.18135325564
259700180,470702.84949090844
9829200855,762079.9813923184
4305600240,442124.0797071313
9211010330,503392.3609038289
3886902615,625834.549611263
421000555,208767.30901727683
546000875,444582.08493175765
5230000020,439667.8306309534
1760650880,285567.906783465
5468780250,347002.85793577303
3876312370,371888.32249667554
2325039057,477255.58848061465
2025700430,326505.2115942663
7952800010,676415.1114583495
7284900460,712620.605856687
2721600010,794683.7852977599
4370700065,656783.6363767596
7893203450,254294.35447728203
2028701165,419808.1648311388
8581200160,208024.20562564099
2877103615,766447.193133777
16000200,306066.0415180918
4178300040,964060.6474802701
8944550050,602085.9802240727
1822069109,380644.7574741802
2804600155,762263.1379581747
2741100800,368284.26192141016
2154900330,304424.012524627
7695470200,658934.112484666
7936500109,2270689.625406538
7207900080,509653.76550870825
6791400800,250197.50387077534
546000820,355373.6086660857
1604601572,424783.692825759
9238440020,251420.03411481998
910000104,244244.3459197632
3622069095,729319.2719283142
3295730050,599843.3543699235
2212700180,381267.57577340066
2144800311,495524.57019296894
1432400060,184940.6747997005
4137000700,397530.4645384082
42000006,274619.98045628285
1870400615,610602.3883465352
2919700885,429976.78255464777
3204930170,651903.49021711
2332700060,802072.5776018375
3034200036,467608.40016011114
7137960110,410456.08418849343
2892600016,195103.15786865816
7904700032,419731.87797746883
5360200052,385811.76661055186
1997200060,404260.6207957133
4047200135,585877.0675501911
8682291940,455770.254240456
5536100020,669645.6151650321
9284802045,358890.8401237938
8123710070,561152.3767191757
3013300409,416988.76873454085
9357000650,350789.96209273685
925059113,511263.00671357143
2420069017,243524.14407341642
6681500080,623534.4536017362
9485930120,384156.4210109169
7349650490,305527.71347130946
323059167,224739.26787698708
3522059196,345964.0442491388
3586500770,667245.3059519777
7935000595,833086.3741145496
2013800095,303935.8425015647
3901100015,432770.04975410586
9526500080,431541.1787061414
847100021,534156.7664709968
1568100076,334542.4101310219
3755000090,377586.2643096341
3905081800,480596.64822901605
1925069121,889792.9928080434
2540700110,1013834.7554138424
5438000280,369852.74468000245
6388910280,619201.8623697812
8732130940,226762.3722145284
8562501040,410444.2017219981
3348401740,391764.56898340734
8081020380,1298490.4682668818
1529300435,379219.09367687604
225039049,518204.12463131343
3410600335,420319.8524927322
8691310980,842055.0663226171
2887700805,424234.04962211684
5415350480,581208.0621997742
4139660430,1196418.911391147
2769600305,716904.7412820546
8078430130,470097.3542493423
2817100430,358199.71832943923
8099600160,473612.68702458503
4397010480,453695.0403443204
2688100075,507248.98522076075
8651400230,172691.23584597657
7967000150,433446.63636482373
7132300042,353212.69473944436
8665900291,506918.45419778035
339600190,364576.62267882295
6790950150,811469.3090658727
4067600255,164501.73341849275
4232903265,622906.8921082374
3303990410,914861.9565933244
7461420210,247690.51438883884
1450900020,241970.6860499811
4310702858,493473.41652542475
8108600442,305648.602702827
2625059301,864719.9660648899
6600220490,476557.8805543234
7116500920,390058.1495779517
9212900100,457482.465634259
3629921060,740205.0455115855
2770606602,446112.537456642
2126049032,433194.82822899
4037500230,548367.7499958113
2205500540,500112.71262412524
179003055,287386.4156907341
7625703007,316631.1544810241
192600100,386492.4061820393
8141310080,326352.7379371004
3630200460,632923.7567783019
6076500220,401907.7670070364
2946002914,370993.3701906793
9221400600,484903.12593985844
7550801207,476977.88422891
4058800439,936759.9697904093
9834201366,472636.2883991084
1922059401,242478.54321127327
2122049038,354873.2069495702
3277800845,333519.2287849979
3293700480,518222.17640357534
6121800050,333819.42091992934
2568300045,426887.77792873856
3395070440,385168.5468072637
3578401210,564056.112987777
522049074,380892.8439901078
9530101535,574754.0206022016
9558041130,362087.85876240063
3325069129,730718.7688134516
2493200455,326509.118240117
3278606200,524320.1946581336
9547201155,508945.3228521205
9558200210,260856.29200091402
4441300240,1164440.5708153686
2893000610,270187.65108934254
3523029059,298254.3072575912
2225069036,999753.0719745542
9578060370,526654.373155267
2561360210,531086.9790665874
3630240140,543844.6845413928
3663500060,541672.0006665078
7011201306,850470.0908814417
8682281200,481178.5985001076
426059055,520858.43233416456
1251200055,1137133.271819147
5592900230,332499.3448845592
6699940120,460496.72154656425
3585900495,1298232.3424586717
4046700110,385722.2779143446
2832100910,609974.19235994
2891000010,343979.0679423143
3448002285,533172.4827683348
1727500390,467443.23469052016
3885802134,616441.4905950594
7338200240,614934.185119202
2225300149,320349.2106799198
3630180400,716730.5331331171
523049195,245938.8641799773
269000085,1121947.8576949278
7923300285,571389.0105860312
7010700210,552854.0211834938
8857640420,424391.03049638536
7889601300,251849.85592254507
8651520420,521281.4855076711
1442800400,363095.63701541076
9577800005,884627.5952245096
7942100180,222438.92065131685
1665400025,286196.78448584495
2329600040,191530.62331694047
4218400005,767315.268732098
2880100675,336855.11266342725
1545808110,321942.21274160966
3438501020,362641.82587748097
1796380060,243081.82019582752
1788700160,167466.02750126348
1026069044,744952.262411541
2652500155,602729.0242406552
9407102460,251635.5279565573
5255200220,386589.07973300066
7657000540,311894.2699667368
3629870420,956950.6658861322
7852020080,734126.3403960621
5709200030,389643.03786884015
6662400105,349867.86607439216
6116500028,333166.8785878399
1453600182,283617.6984531753
526059259,322172.396563753
8911000030,414226.2426802274
255520260,794299.4912369038
1561750040,1353734.7974031009
8827900015,516884.6836538112
6979940100,747210.2557621493
2783100050,415966.9621825115
421000430,205839.25378631556
1222069136,572850.8969179811
3333002302,547435.6256068866
9100000040,423119.069854162
3832600080,252164.2778717849
9477000060,452439.58919361565
4122500095,744223.3822588122
6855700115,359993.5902896549
3918400017,517902.95647889364
8645500370,293060.4851656938
5502700005,355612.94440355065
2159900020,527862.9016414644
1782000160,370718.620080248
3831000010,249139.75079234046
5145000190,338421.89884770813
5104200380,226168.50270933277
3204300225,514146.50227681786
1623049241,379504.2765883022
9808700650,625991.6475396222
7754900280,342253.16822950036
7972600450,455663.2012466668
2548100140,276097.64963382797
3760500116,1672024.4032807774
1787600294,336670.6141714713
522059130,289539.47384813527
1725059209,629108.7860876252
7979900430,501687.496013829
2607760890,479740.55414693285
9290850330,1063151.8410175205
8682320900,525862.7806985526
7517500610,611091.4310863364
2174503500,300100.05776633805
7849202585,173167.14278404237
6414100111,348229.37360812497
7708200180,468127.62056040973
6979910120,639858.3294388277
7846700310,283728.97915145085
9363600457,765080.2465476505
2408800130,521831.90090834943
3037200045,343600.6038437721
8073000550,1869560.3794283841
3530420110,291030.31034887943
8567450060,581831.2245804884
1545800290,311254.30917306134
3438502437,468914.5731312239
9323600280,959863.4597165356
8121200820,513959.50460480637
7575500150,219062.04574104084
98000980,1341294.6417430376
4232900940,634034.5030247343
3013300017,431588.30949334207
5151600300,352458.05814104294
6072500490,601630.5984022494
2624049035,607917.5301201047
2391601010,336568.4437529859
3751603173,243540.77179044404
2568200290,819248.3097210254
1773100920,483219.78323026863
5078400215,1148936.378164784
2473251180,256712.3813219479
5151800015,392502.45222872245
5379805910,401074.4252789653
9828200762,463477.73936496704
9268200440,369370.7759052375
5557500270,245329.89205797858
3296900160,497197.6462774347
2212200500,277714.19344814797
7977201865,422895.72251843166
3083000048,464059.87113856577
3023000200,437949.929434919
9557300080,607726.2036227987
9809000010,1025876.4763130461
7237500590,1167556.8833521698
646910150,289373.2743026187
711000070,584504.7011265286
6802200670,315616.25190361205
6119200085,368603.5244734162
8078550320,213836.55243723653
9286000150,1761117.0874698376
824059277,848432.2265211755
6150200060,401736.6767952288
5162100820,325809.43683305016
9526600090,646257.5388689634
3584000310,212272.048951981
3575200070,523274.6387856628
9232900165,289530.0685781719
9287801150,468884.04148743156
3288200360,532271.435658572
3395040200,408469.9958694676
2921049121,338001.35892140935
7214400095,508508.04603150405
952006680,390426.40066115576
6204000040,534824.1304290035
7849202296,338706.4080863705
7222000393,279285.6742094982
4083302485,592643.7503302156
2813100100,482688.59851611
5592900285,497037.0500086217
5127000420,290902.9527657801
3449000010,250422.99444015807
3101500010,368481.86403646105
5101405340,534470.0385695547
1565930130,591218.2549161828
4363700365,497279.97348232445
3276200280,297953.1173445527
6600060140,419360.5937578708
4168100130,208587.56726967133
8562780530,292143.2974701018
3124059023,1119626.3705771854
1781500180,375928.0301145056
3521069051,495818.6739739844
1402650110,416079.4169764047
4441300325,700777.1606909911
8043700105,2332260.3210676084
2621760350,314230.3773464249
924069210,709583.560670611
2329600280,216375.11754501957
9808590310,1107945.5761009303
4046600820,401119.4901912516
7334501300,328263.00706707843
9222400605,643864.7671814151
1588600040,312471.9381131276
2115720500,266695.54824453883
8731950080,385277.76107839576
6204050040,497141.23978548235
2024089011,406539.5052083018
2414600126,314463.34231011453
9169600043,593555.1931250171
2887700560,544009.0601922128
9406550100,330904.2303690402
9839301165,650579.2566424054
6802200110,285176.18858310586
8861000095,525618.6534058661
9187200345,784915.1969095066
5708500270,487970.4194901006
4379400580,672737.4408669999
8835700330,972638.3294568871
832700270,409164.1438511439
1645000580,319779.127892307
1563103040,400733.3878504707
282500010,641227.5103324607
414100630,437667.14800688473
9264960340,395212.7024083688
2622029072,609327.7774973155
6706200130,509151.10303057794
8562800250,740938.3210615346
7889600230,205236.85730517167
3629960060,374037.01508390123
7523700305,248402.87884019068
3275780030,625380.5388546713
3543900418,776547.9731329711
1912100885,587038.2284269234
4254000620,474893.9794360326
7856700060,785082.3528425709
2738650030,613467.0225553131
8092501240,254486.81081894765
3343902510,707834.4657417716
4123810210,405882.6406590434
4109600055,727979.2891166792
9212900300,360162.00686376216
1939050110,412754.8981700465
3820350120,361356.21697753505
3296000170,726552.2812212612
1041500020,689839.2105780134
1370800825,1155032.2633299113
1245003255,423283.9001334999
1245003660,494154.08813520306
808300460,439112.78677726287
6352600210,875381.6828878681
8946410040,349780.93248486606
7855801670,2166084.1466380646
5379806155,234712.5130638425
1545805460,282667.3538444724
9324300030,279295.3485652338
1118000465,1031890.402441403
8044700010,532247.7455078801
3141600600,309103.98282184073
2619950400,520674.0582260673
7697860130,230644.53866790215
272000355,366449.75336232374
5589300205,331854.32573733135
1888120080,1004157.8525384496
3126059023,2389009.6416918994
8820902200,1030850.8438901064
7237600130,552867.1481657537
7852110690,676364.6248503228
2771603050,668638.6275287705
9269750220,243136.91693936277
5379801920,665233.9954931425
1703400910,664085.3954603795
3448740430,350623.42489002977
8562780430,286738.59684396605
3488300110,371853.8124919136
66000265,350323.65346328565
5196410260,1045219.1496107175
3990200065,384641.9339429325
1787600209,473382.4011328229
5412310080,261655.75923763405
4136950200,377799.89616890694
3235100080,199867.1623460645
1732800199,603039.728385373
7555200230,647802.251498517
5316100980,1305839.0620317026
4188000240,904416.2022657006
114101516,408119.8461209901
2260000340,568717.8893240638
8078050040,301260.0894543087
1377300005,1152706.9472367144
9510861140,713412.5548380673
9485951510,503444.4834796203
6141100320,458323.3316720115
9578090050,855620.4587266074
1125079111,1490516.1833222776
7936000463,749320.6377060764
3832300090,208697.50494601403
3862710090,441305.14475738566
3876311180,383320.2110097561
2592210510,1033115.0602936256
2757000040,461916.018204346
6117501820,241983.0097676944
203101065,448550.74678946164
2402100055,625336.0946386263
1610000016,224819.77171251798
2710600080,435981.7288999422
8860200010,314041.27946660446
5015001045,798012.5666392348
8648100200,282822.24454796134
203900610,409681.94925889286
7010700660,651972.6166968851
3674400035,176567.60543853734
7550800015,506020.9733920298
1357300240,343078.7029318531
9407100300,269978.13680479414
6813600365,543086.2950650764
3223039149,456429.4326437108
6738700225,844871.8576562067
2768100040,511696.1164273577
9345400350,861715.5516230771
4022900837,322846.25735483953
7853430660,775957.9484471396
3299600040,800180.200628152
4151800375,349082.3904189041
3904980270,430764.2356486889
411100020,295089.1431605508
9498200091,507589.48617373867
1962200435,531927.3642655809
3955900910,426447.11091997946
8096600100,410532.08197500656
7525950180,1381731.576639812
9126100850,469141.25060915534
538000440,324859.6540857983
4136870110,433434.4667301668
9521101065,521020.33783144696
2385200050,495492.962066107
6126601445,514608.7092461739
6139800390,461089.19114468456
7548300326,387030.90944701544
3236500220,538167.1843759364
5419800330,256392.2620532394
1773100123,339137.2336581094
8941100095,807310.4102141582
1158700100,682798.0837084652
5470100220,238591.60856327307
5209200010,459500.2995495741
8886000021,463230.00859249244
8113101670,490863.6662168592
1523059201,426407.51003674866
9178600135,633847.2371118955
9103000360,625242.2598010942
8651720020,632177.1055698473
2481620310,1111162.4886827716
2787250190,572726.3013162806
3276180210,287031.7547188083
1038000040,458506.315806774
8931100095,618384.9663947687
4178300070,1092490.9661050069
7436400020,528407.6460796412
3395800155,206991.55179588537
9542600070,786275.3369813847
7812800681,319033.4531152625
259000100,570501.3099521733
8682260870,452385.24610470777
7519000335,925706.304141153
8820902350,846188.6236342333
7227800065,221265.78599930913
5101406384,598319.8587410226
326049103,429704.0153427119
6821102317,617874.251823575
3274800505,472521.3030211373
8857310010,484393.2877592019
9269260420,449751.20786333346
7899800905,372592.32822633843
4397650080,1077465.6516924151
2123049498,281486.4134009358
9320990140,324495.1784175349
6613000585,1257148.7808355612
3343903640,371099.97840116784
9414500480,436417.55450539856
3447000100,662990.2663030168
7100000035,235114.91135738447
1504800097,526697.0204990252
2815600305,692588.1099306471
6632900452,475761.422932791
2501600150,251976.19615235052
7893802670,489235.3247521164
1561600025,540261.547498523
3751601877,677019.3826384275
1311400350,337739.3859001212
3528000040,1683191.4579668816
8161000220,495218.3414347833
1443500905,321076.1535566101
7338000850,236800.13772633285
2944500710,324559.5027970748
4229400015,382963.711964868
6151800624,263609.1339325223
1126059022,599085.4582662847
1070000390,957928.1179270324
5153200150,359489.2064535143
2571910160,364452.45113637805
4022905172,517336.21116295946
868001705,1091140.3225701733
6072650290,686984.9668088353
3824100364,454809.35069124924
2549000020,465865.4196464633
3142600130,584930.3234043163
1568100060,267969.1557648649
5297200089,391371.94475270447
1732800780,2134902.539385584
5603700095,562131.5233985505
7871500685,592711.8624258459
4046601460,434839.2650766723
8732900840,624790.221312727
1773100755,591801.3756498249
3222049151,1116208.3818033766
6703700025,317240.7941950765
8029500450,324509.4429385081
8724300010,823731.2082579883
1592000260,607171.6059664866
7972601885,416443.64268229785
1645000310,297216.90524452465
1980200236,659898.6107356577
7852160310,1330471.9412690687
5643600351,311492.7709006407
1994200375,622826.3723786406
3797000035,447905.16805493156
9378500050,291278.69539633446
9830200230,466354.2531408652
4310702775,339659.7071875912
9358002305,347782.6197793708
2025059131,773957.1282230322
3802000020,260745.4383325465
9136102057,495704.56588014186
2607730110,404368.26198561495
2105200010,418880.3329478632
8691330330,976697.6223571708
2826049023,465195.93678647606
312000135,363163.8314242887
5635100050,411629.465839148
3332000530,512731.5848821593
8615800500,888155.0302667359
2624049103,374170.9131235017
4442800162,445817.8804652018
8944310330,445409.0100764725
7548300731,603937.1563280479
5602000025,271244.2784734134
2619950350,524651.5942237866
1115600130,596278.9342511122
1245003268,1065323.322936235
4215250220,913943.0622690377
9547202890,347717.9537656421
291310150,321784.050279876
326049038,401385.265453139
7202360170,906123.2131324621
715010140,1921762.242590925
5238800020,361129.0224314923
9129100040,1121138.958147124
7694800070,501870.2779467945
7292700005,675591.2704471448
8732020310,300513.3545037414
7689600215,300212.3846540641
3574801500,641528.9004737561
23500220,575320.4138690338
1445500100,864148.2635297199
5101408835,498667.6376364405
7883605900,484269.86435579817
9264900880,296046.64652073756
3583400120,512704.2622612901
7172200080,404592.1013881453
2788400090,305910.5524162197
7955040080,498365.22385258257
7276100020,496860.74863991246
1558500050,578206.7912525189
7420200050,627097.2658268057
6071000265,641240.7257102622
3529300330,372715.7308035181
9407000230,317638.2974044432
2436701200,600814.2078788107
984000130,329057.72715255007
7977200995,365716.492601563
9839300875,670387.3310816273
7211400850,221403.05148315823
2225059273,1650294.4027243042
1525079069,787814.1416437924
7525000080,543829.5542644406
2770601530,594539.0473001114
9828201885,627971.8277545989
3024059044,680523.099969017
1931300010,386561.2328104768
3624039111,292217.14075930195
5101408678,522297.8230597819
3629920990,1062091.1427992065
3649100264,368993.7372241162
7574910490,940313.6627761981
1450100330,253401.41822328212
7936500172,1215970.174806482
8649900480,864511.4992195121
8682310220,608953.3041254134
6700390100,252916.44120702436
223039229,572728.6730032774
8944360080,436666.7993218057
4107100204,1689271.8064732968
8651440250,230088.31197675195
7853280490,881453.2984911695
1326059185,657597.908076639
2414600195,245235.39727924604
5469500180,343995.2462402264
8961970190,615337.8684931995
9141100210,287420.4831674993
3057000400,332341.3558517902
1446801000,372301.29214714846
7852180560,382086.5832513048
7212660900,283398.07609208557
3625600190,805414.0020549245
3709500060,458069.4900536496
7987401010,724892.9627112314
3424069066,443320.6378625124
4027700795,311073.6790132757
163000010,326014.60090969066
8899000190,316027.38178892515
3454000060,794182.8097332962
4083301645,527488.1018027884
2561360120,396319.4980087434
5288200072,458271.89407981274
8581200240,228321.0590174544
9828701488,384843.56672952155
2329810590,271997.3372089421
782700120,372500.04333957547
7312100010,334638.031235429
1338800280,991392.2123268718
